PC1,PC2,PC3,All Time Rank,High Playlist Probability,Track,Artist
-0.38096813446859656,-0.40454283955542436,0.2276166270415131,30,0,Numb / Encore,JAY-Z
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,31,0,Danza Kuduro - Cover,LOVE BGM JPN
-0.1625584425853871,0.1502266319288487,-0.7504740794616032,32,0,SHEESH,BABYMONSTER
0.982523328741069,-0.29637946102992646,0.08695619541860738,33,1,Water,Tyla
0.29143682139741056,-0.6700837621932542,-0.46079643346544097,34,1,Strangers,Kenya Grace
-0.4441748480799026,-0.2929150727983708,1.2339425957102994,35,1,Too Sweet,Hozier
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,36,0,What's Love Got to Do with It - 2023 Remaster,Tina Turner
-0.3578896999115845,-0.7505826658994101,-0.5022166602991736,37,1,A Bar Song (Tipsy),Shaboozey
-0.2623694890443874,-0.3672298039108167,0.3136839902249772,38,1,Lose Control,Teddy Swims
0.6369134278739154,-1.0483744452171708,-1.4555635553943718,39,1,fukumean,Gunna
4.2993787985987755,6.432031818582601,-1.5371316285482834,40,1,Dance Monkey,Tones And I
-0.3414116285749791,-0.6847956046442384,0.3948500684510655,41,1,BIRDS OF A FEATHER,Billie Eilish
5.464759204693931,-1.6348962377029324,-1.0322802568406166,42,0,Cupid - Twin Ver. (FIFTY FIFTY) - Sped Up Version,FIFTY FIFTY
0.03512066893364409,0.1765617729808142,-0.6359561664074849,43,1,I'm Good (Blue),David Guetta
0.8462438491616483,-0.009519278395669375,0.2576060100057009,44,1,Daylight,David Kushner
2.105058615662955,-1.25813434200641,-1.0897288494138024,45,1,My Love Mine All Mine,Mitski
-0.4502759967806454,-0.6661853650231296,-0.18598929194826058,46,1,Please Please Please,Sabrina Carpenter
-0.34739443231947065,-0.469588791374122,-0.22326927918740105,47,1,Houdini,Dua Lipa
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,48,0,Danza Kuduro - Cover,MUSIC LAB JPN
3.9247792819619085,-1.2588372756279336,-1.2916734659241427,49,1,If We Ever Broke Up,Mae Stephens
2.991966933845598,18.23291793865857,-3.719150803794404,50,1,Despacito,Luis Fonsi
-0.5409406786842735,0.569441844479792,4.076910282531331,51,1,euphoria,Kendrick Lamar
-0.1554362492814655,1.875230491429041,-0.4678338430472134,52,0,Panda Basi,Mvua
-0.21154388932400645,1.578231747836426,0.49446027571704615,53,1,Calm Down (with Selena Gomez),Rema
2.9302817710553914,14.243934027198444,-2.6482892875662936,54,1,Shape of You,Ed Sheeran
0.17752500470438348,2.7092259424831977,-1.40177152057149,55,0,Mitu,Maian
1.35356905318249,1.5161519011012259,0.03127400217303504,56,1,Blinding Lights,The Weeknd
-0.0420520046570543,-0.2081805102703566,0.5475351569557002,57,1,Creepin' (with The Weeknd & 21 Savage),Metro Boomin
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,59,0,Danza Kuduro - Cover,MUSIC LAB JPN
1.9648997293940453,-0.5794008633373423,-0.7756398832337336,60,1,Unholy (feat. Kim Petras),Sam Smith
-0.36669902531924564,-0.48976262098121903,-0.10760149355237322,61,0,Stereo Love - Melodic,Edward Maya
2.411534187512554,-1.154854327265995,0.22243255328815384,62,0,Very Cute Melody by Marimba Tone (39813),mitsu sound
-0.3178249012125668,-0.5353098193769942,-0.3879838895451228,63,0,Supernova,aespa
2.440078473884315,1.6649399275169237,-0.9051873305256911,64,1,Me Porto Bonito,Bad Bunny
-0.4357867830687508,-0.07714796137025741,1.515447854969034,65,0,Back That Azz Up (feat. Lil Wayne & Mannie Fresh),JUVENILE
4.477120104559222,1.1775813135399518,0.2832246891546408,66,1,Calm Down,Rema
-0.4747589317404907,-0.32797264824610345,1.5399599598916704,67,1,CARNIVAL,¥$
0.027746099055512875,-0.38350394116281417,-0.9668689052688136,68,1,Kill Bill,SZA
0.9636149346283002,-0.2882219694847409,0.615259805403904,69,1,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish
0.004554433312546268,2.3395095608988172,0.10306813095560681,70,0,Babba,Guy Mac
1.6518059909503533,2.7390528974761605,0.27002079558509773,71,1,Heat Waves,Glass Animals
-0.3899465646567569,-0.35092072130170127,0.4385430739595693,72,0,In the End,Linkin Park
3.296575946900655,1.5920241928764773,0.06756590764680252,73,1,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap
0.01708415288032222,2.072973136913603,-0.5494443578269691,74,0,The Way We Move - Extended Mix,PowerDress
3.0053805988254445,8.067990890675791,-4.158385171311986,75,1,Old Town Road,Lil Nas X
0.25766909945852084,0.6804681412038068,-0.29917699849751855,76,1,un x100to,Grupo Frontera
0.011923966901220997,-0.09461349232145166,0.6816612298906757,78,1,Sprinter,Dave
-0.5383131430044358,-0.03587183625119798,2.3709544243527145,79,1,CHIHIRO,Billie Eilish
0.031775511443406006,1.6724127233513553,-0.4547297623365967,80,1,TQG,KAROL G
4.652480828279337,11.683704879893515,-1.3784254868910706,81,1,Perfect,Ed Sheeran
1.4216480905751903,2.7117161539633603,1.3291516095207068,82,1,Pepas,Farruko
-0.020528651132678034,1.8951258127613833,-0.4975523293295753,83,0,Peekaboo,Dave Angel
-0.29277192435254884,0.32446977810589384,-0.8961096382237823,84,1,Ella Baila Sola,Eslabon Armado
-0.1480658300538,-0.5188538977064494,-0.41320561411815404,85,1,Dance The Night - From Barbie The Album,Dua Lipa
0.31560294748282197,0.7328661153815911,0.6265677650532621,86,1,La Bebe - Remix,Yng Lvcas
-0.5047968280438793,-0.0036776704909887107,1.6173716275602357,87,1,redrum,21 Savage
2.2759492615957675,2.268719149983908,0.08311102882484003,88,1,Easy On Me,Adele
1.5015005354954363,2.0229048837557917,0.5517656292352565,89,1,Tití Me Preguntó,Bad Bunny
-0.0899455673906149,-0.15424285933918125,0.560198569010349,90,1,All My Life (feat. J. Cole),Lil Durk
0.8128174173055214,-0.20784104202700074,0.09098261027616159,91,1,Anti-Hero,Taylor Swift
0.6435557446094009,1.59329224077192,-0.41389313408801376,92,1,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap
-0.22474034357689102,-0.4153130031418278,-0.8357727655060986,93,1,Magnetic,ILLIT
1.5256217071590794,-0.42090707653793186,-0.00915268387024485,94,1,Lollipop,Darell
-0.3281901763960934,-0.06954205111184748,-0.6416891283064705,95,1,La Diabla,Xavi
2.653053140966165,-0.9914245853166873,-1.2611916295118961,96,1,Boy's a Liar Pt. 2,PinkPantheress
-0.0938259005088713,-0.024792237567041915,0.047702393350672084,97,1,Snooze,SZA
-0.06931945287983109,-0.17354411274010859,-0.03288260615627833,98,1,BELLAKEO,Peso Pluma
-0.3133860030870252,-0.242075419801613,1.5466683265365833,99,1,Agora Hills,Doja Cat
-0.1439189929586729,-1.0730408827940543,-1.3012340734402787,100,1,Prada,cassö
-0.27865417631746847,-0.7896389097795109,0.07468227794229693,101,0,Montagem Rave Eterno,Dj Samir
0.9813828930241356,-1.3536215689053972,-1.6578466703225654,102,1,Lil Boo Thang,Paul Russell
0.3217062886192742,-0.18517986289475205,1.5750523974624295,103,1,MONACO,Bad Bunny
8.269684945032282,-1.2115746445917448,-0.6787097264660273,104,0,Laxed (Siren Beat),Jawsh 685
-0.23842891664713306,-0.6083059820083683,0.8635931200827136,105,1,(It Goes Like) Nanana - Edit,Peggy Gou
-0.3931776560595444,-0.5167686966632056,0.3318088341179388,106,1,Training Season,Dua Lipa
-0.43352145111351736,-0.479865246300594,0.7518387871389427,107,1,Type Shit,Future
-0.3839950879210167,-0.5514799380480551,0.022863009757967123,108,1,Armageddon,aespa
2.044928444689868,0.11002228128366051,-0.14516968583935005,109,1,The Box,Roddy Ricch
2.7439297901191533,2.436578200060827,-0.20382131833902922,110,1,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X
-0.3556861971889546,-0.9384524575798426,-1.0617035663708771,111,1,Pedro,Jaxomy
-0.27914702957456516,-0.21985929682009617,1.5459047680602194,112,1,Fast Car,Luke Combs
-0.22306048675806983,0.11138857791361578,-0.7362896839120581,113,1,Bling-Bang-Bang-Born,Creepy Nuts
11.148270080217944,-2.249829308909166,0.564792554923749,114,0,Aesthetic,Tollan Kim
1.494321727968516,4.593411839454624,-2.1399236799733856,116,1,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone
0.01546400982332768,2.7505883614918067,-0.7072564144138968,115,0,Hands,Dionya Marie
-0.40274524448509574,-0.7711138352413617,-0.18377703973852036,117,1,Saturn,SZA
-0.42289928417888145,-0.747965429814428,0.09599404729298297,118,0,Chegou a Hora de Ir para Cama (Playback),3 Palavrinhas
3.906873386372329,9.842246617306605,-2.3883777873843566,119,1,Believer,Imagine Dragons
0.03006829738703129,-0.12458080873302965,-0.2442645335169713,120,1,WAIT FOR U (feat. Drake & Tems),Future
-0.17975087847716112,-0.4593181681788807,0.3839223056055966,121,1,I KNOW ?,Travis Scott
0.1732160179902799,-0.30805607403430546,-0.03663678337950912,122,1,ANDO,Jere Klein
1.5535336140371139,-0.5557775150573242,-0.3846871240893734,123,1,First Class,Jack Harlow
-0.4212259878054275,-0.3875501143925953,-0.10912526540038109,124,1,FE!N,Travis Scott
0.08055450933911004,2.0862897755530385,-1.0183391920657612,125,1,Save Your Tears - Live,The Weeknd
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,126,0,Losing Interest - Original Mix,Goovex
0.12764934844825937,-0.21143874306130953,-1.1322016677206126,127,1,I Ain't Worried,OneRepublic
0.07249827682184395,-0.21587106256631564,-1.036889648368717,128,1,MI EX TENÍA RAZÓN,KAROL G
-0.2671583255929515,1.9880659640940008,1.2275477567961808,129,0,Drained of Color,Exhumed
0.9162484456437042,1.1809672087028311,-1.727752925344508,130,1,Mood (feat. iann dior),24kGoldn
3.787897310839952,10.980271808097052,-2.845327777280323,131,1,Dynamite,BTS
0.511107414124016,-0.5002334517400102,-0.0776022730832864,132,0,Looking Like a Wow End of Year 2023,WasteLand
1.3566575480626626,4.332147324101541,-1.5047784152625954,133,1,Someone You Loved,Lewis Capaldi
1.138337740225175,0.09996899677265177,-0.8064872382482633,134,1,Acróstico - Milan + Sasha,Shakira
4.054838487668746,-1.162102951205566,-1.0794849332136194,135,1,Made You Look,Meghan Trainor
1.5169606321619662,-0.9224065486130342,-0.045070579545263056,136,0,PHONK BRASILEIRO FRESCO (Slowed + Reverb),DJ MOIGUS
-0.39865814902583896,-0.6188081234770074,0.061795895429012156,137,0,"Sooseki (From ""Pushpa 2 The Rule"") [TELUGU]",Shreya Ghoshal
-0.02934206557373885,-0.29046088761126526,0.5261765809704071,138,1,vampire,Olivia Rodrigo
-0.14066730646791079,-0.6738451955748066,0.033656251586284505,139,1,Casca de Bala,Thullio Milionário
-0.07290918796075417,2.205879419189185,-0.5784658577079407,140,0,Back,LOLA
1.0134502896309618,-0.3049894591022329,-0.332039600793804,141,1,People,Libianca
0.4688743575311942,-0.511248228931093,-0.04658460740480839,142,0,Jedag Jedug Capcut 2024,Afrian Af
0.08075619649946056,-0.30736653146366977,2.3173485983255637,143,0,Lady Killers II (Christoph Andersson Remix),G-Eazy
-0.40331448784882096,-1.0200623940515114,-0.9365415813684722,144,1,I Don't Wanna Wait,David Guetta
-0.15388884379318574,1.061761979246388,-0.30304248850191423,145,0,Abc,J Ross
0.6450320798774315,0.22182859547060896,-0.9134177653998882,146,1,La Bachata,Manuel Turizo
2.3129862232032434,-0.9232390517280386,-0.02623848590809319,147,0,มองนานๆ,FLI:P
1.406156466852279,1.5754460517971915,-0.38439361756930734,148,1,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber
1.9701065671530635,1.669913110619628,-0.8534498655603514,149,1,Don't Start Now,Dua Lipa
0.3733149533094102,1.8198914292732455,0.4102159959007635,150,1,Lucid Dreams,Juice WRLD
0.7408902760220971,1.280884542689461,-0.06235403425882732,151,1,PROVENZA,KAROL G
4.679475842516814,2.347749195679673,-0.8886219633015255,152,1,WAP (feat. Megan Thee Stallion),Cardi B
-0.29658987452343927,-0.4827114774217759,-0.661531907935508,153,0,SPOT!,ZICO
-0.6341647913996129,0.839849962718449,5.705362525549951,154,1,Family Matters,Drake
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,155,0,Again,Kurochuu
0.13810930400126314,1.0299756711803398,-0.6454289587460431,156,1,Seven (feat. Latto) (Explicit Ver.),Jung Kook
-0.2313426209442338,-0.7733692011687099,-0.6717678420762146,157,1,Last Night,Morgan Wallen
-0.47163727503582714,-0.4482749889685661,1.2731541740767511,158,1,Too Sweet,Hozier
0.6226908317038533,1.4107238347810613,0.37487290418882674,159,1,Bad Habits,Ed Sheeran
-0.015281273817872532,-0.5186727486849294,-0.5264953619301098,160,1,QLONA,KAROL G
1.0395668988766287,1.735328931716631,0.5612115344753484,161,1,Leave The Door Open,Bruno Mars
4.888949481162459,-1.227639682950171,-0.15566659259616714,162,0,とけいのうた,ののちゃん(村方乃々佳)
2.652546500868464,1.1392937804233592,-0.6632224183144713,163,1,good 4 u,Olivia Rodrigo
1.7540356657906815,4.7734828997043826,-1.654927492520239,164,1,bad guy,Billie Eilish
2.333348107894902,5.478982478464877,-1.7143854903422138,165,1,Señorita,Shawn Mendes
1.5488594671368354,-0.2063586639085756,-0.8932235805097907,166,1,DESPECHÁ,ROSALÍA
2.1652069185615206,2.1435450455305376,-1.0363005144881858,167,1,ROCKSTAR (feat. Roddy Ricch),DaBaby
-0.08268527816866897,-0.5374907591470489,-0.01921973971025242,168,1,Eyes Closed,Ed Sheeran
-0.34427335246404234,-0.5547475274864254,0.7550728360201793,169,1,I Remember Everything (feat. Kacey Musgraves),Zach Bryan
-0.06395414497249291,1.7070832696492644,-0.07931272868413634,170,1,Circles,Post Malone
-0.24803013017484551,-0.15936289883416724,-0.7672925691063006,171,1,EL AMOR DE SU VIDA,Grupo Frontera
3.94052934483561,-1.2256889188613251,0.3520842272428543,172,1,About Damn Time,Lizzo
1.0784644811526778,6.86836780780474,-0.6209333405831897,173,1,Closer,The Chainsmokers
2.1382624332455795,0.9499810678097733,-0.8330278564245168,174,1,FLOWER,JISOO
-0.289630520300764,-0.69714878994148,-0.6979035061834123,175,1,PERRO NEGRO,Bad Bunny
-0.5461883585234855,0.14047790517175957,2.699191757617076,176,1,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake
1.3810985734506616,8.123971791167776,-1.6548724145190694,177,1,Havana (feat. Young Thug),Camila Cabello
-0.46997087075697924,-0.461839589275358,0.025892294223453308,178,1,LUNA,Feid
-0.06456784470285692,-0.14369318968039654,-0.1252640735605948,179,1,I Like You (A Happier Song) (with Doja Cat),Post Malone
0.3510377478231903,0.5468221719982468,-0.9297546469781565,180,1,Bones,Imagine Dragons
-0.2726753765694173,-0.41219813210191164,-1.2358360542337052,182,1,Según Quién,Maluma
-0.43796921700604735,-0.49949362807247316,0.7628085520242286,181,1,Selfish,Justin Timberlake
0.4170773669162672,0.2755288292986746,0.17327096940669537,183,1,golden hour,JVKE
1.0544430280555763,3.115147997125162,-0.6724655989419307,184,1,Levitating (feat. DaBaby),Dua Lipa
-0.2429061834153391,-0.9604238878063085,-0.9674124994444012,185,1,Get It Sexyy,Sexyy Red
0.6064266843158416,-0.7942987032417507,0.20176804917170532,186,0,"This Wish - From ""Wish""",Ariana DeBose
-0.5710282332272413,-0.32783604554617674,1.4501262939555764,187,1,IDGAF (feat. Yeat),Drake
-0.21096076283429602,1.3381648903234404,1.0028205780745625,188,1,Ojitos Lindos,Bad Bunny
0.4717861210478821,3.70033444263534,-0.010584115726632964,189,1,Life Is Good (feat. Drake),Future
0.5111490115023809,-0.08259127736499733,1.7224991778457954,190,1,Escapism.,RAYE
-0.46406954224774,-0.8820297930913907,-0.4408462904809253,191,1,Stargazing,Myles Smith
-0.06782631016677443,-0.21049412054013217,0.446239752165839,192,1,Jimmy Cooks (feat. 21 Savage),Drake
1.6673671813632893,-0.37893308778214585,-0.9285122658576908,193,1,What You Know Bout Love,Pop Smoke
0.9100669207350951,2.1451180064273454,-0.8187230674657558,194,1,Memories,Maroon 5
-0.05030364781585151,-0.0680153072021523,-0.05250938653836769,195,1,Classy 101,Feid
-0.3905816972830607,-0.7741587574003927,-0.3355137936094691,196,1,Whatever,Kygo
-0.4145201489643631,-0.9325109459295253,-0.6860042383005767,197,1,Whatever She Wants,Bryson Tiller
-0.48981050287471456,-0.7739999758198213,-0.3328810765017746,198,1,Vois sur ton chemin - Techno Mix,BENNETT
-0.4256932296425264,-0.1317321958887787,0.3515176981938086,199,1,"yes, and?",Ariana Grande
1.7660357215969653,4.223015452491777,-1.083509044791871,200,1,Without Me,Halsey
-0.6167673407479806,0.588196406273879,4.262898425799738,201,0,meet the grahams,Kendrick Lamar
-0.5376293805822242,-0.25437429584975335,1.136831245961051,202,1,First Person Shooter (feat. J. Cole),Drake
0.32052490856131227,4.364366835522078,-0.673982294389867,204,1,Shallow,Lady Gaga
0.9737618043352535,4.354202115944472,-1.3733331669169526,203,1,Thunder,Imagine Dragons
0.5792615219778823,-0.28742417287299804,-0.34296375610591184,205,1,Rush,Ayra Starr
3.11328672916754,0.06580643815370837,-0.5663044980181416,206,1,abcdefu,GAYLE
2.3068371737159423,-0.4802369020744798,-0.2094430132916243,208,0,Buga,Kizz Daniel
0.4950052702235384,-0.2759452232056638,0.8318809435898967,207,1,Bad Habit,Steve Lacy
4.1999409548533775,2.870515015018031,-1.3093872187234965,210,1,MONEY,LISA
-0.1864345031248469,-0.406540545955102,-0.23129242880496104,209,1,Columbia,Quevedo
0.009257418259984397,-0.14824894377674974,0.3065445404424588,212,1,LADY GAGA,Peso Pluma
1.9753051205370926,0.5317945936712671,-0.6913620308011769,211,1,Woman,Doja Cat
2.636232695595049,-0.6735737772356968,0.8771260993660659,213,1,CUFF IT,Beyoncé
-0.39556046890689534,-0.6124573767575815,0.04377913659071445,214,0,KING KONG,TREASURE
4.595240497626067,4.693674909224596,-1.779951423157012,215,1,How You Like That,BLACKPINK
-0.18826757147981352,1.4774785156174308,-0.4062206061672667,216,0,Milf Song,The Puddleducks
-0.05059765631017711,-0.9291493064547841,-0.3277959293232844,217,1,Nasty,Tinashe
-0.40993321126736554,-0.42779394477170724,-0.31230078269122036,218,1,Superhero (Heroes & Villains),Metro Boomin
1.362423765186361,5.025105436908418,-0.5153774603743413,219,1,Panda,Desiigner
-0.4520001654678244,-0.535665479494976,0.8702126206266242,220,1,Push Ups,Drake
-0.15637800815543826,-0.05741355579306825,-0.38780058481998597,221,1,Tattoo,Loreen
2.2999912172202985,-0.4414225401577559,0.4409018470517004,222,1,Kiss Me More (feat. SZA),Doja Cat
0.45463415264007495,-0.536147929773097,0.574987692412732,223,0,What It Is (Block Boy) (with Kodak Black),Doechii
0.10915000558576082,-0.5669873229546278,-0.0012447873991831137,224,0,Gata Only,FloyyMenor
-0.5250021664386673,-0.815955788864983,-0.0920453474638261,225,1,Illusion,Dua Lipa
1.6319547282649332,3.043717939727878,0.23853272036190065,226,1,drivers license,Olivia Rodrigo
-0.3657020910085661,-0.5671256862012323,-0.09542308258147661,227,1,Used To Be Young,Miley Cyrus
1.000661409307796,-1.0697496579255596,-0.3192421076913927,229,1,Cupid - Twin Ver.,FIFTY FIFTY
-0.4162675326603705,-0.4860573134804615,0.5383108487241712,228,1,How Sweet,NewJeans
1.0736587078552284,-0.9525112992531763,-1.1291562136364557,230,1,Players,Coi Leray
0.610352919818503,5.233478258757837,-0.8831118924216866,231,1,rockstar (feat. 21 Savage),Post Malone
-0.22106653204792773,0.6131400289664611,-0.2035660074859053,232,0,Lil Somethin Somethin,Vayah
0.757182685651586,4.938880685919594,-1.3658912576678015,236,1,Con Calma,Daddy Yankee
1.0827718169072538,-0.07796329295969229,1.0077662615123169,234,1,Here With Me,d4vd
-0.3749225485474626,-0.27149368447289685,0.11143091789320021,235,0,Favorite Song,Toosii
-0.41198516033143695,-0.7876690407318028,-1.0506220997525344,233,1,Si No Quieres No,Luis R Conriquez
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,237,0,Mele Kalikimaka,Bing Crosby
2.1637498397834496,-0.6600525942885663,-1.1766334757789494,238,1,MONTERO (Call Me By Your Name),Lil Nas X
-0.20847936345849497,0.6675446348843639,-0.22066650023906056,239,0,Voz Emplumada del Monte,Biomigrant
-0.5077849180417638,-0.5426150367378018,0.7967534696744424,240,1,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift
0.8635368493062002,-0.18904410853925357,-0.3413815772482973,241,1,Si No Estás,iñigo quintero
2.0318563113758334,-0.6194966474352567,1.0794678445860613,242,1,Glimpse of Us,Joji
0.9500134595806023,1.5273721112960021,-0.9807204309906493,243,1,Watermelon Sugar,Harry Styles
-0.3779323293986639,-0.5284327201784631,-0.03620093560113671,244,1,Corazón de Piedra,Xavi
-0.28227213550333635,0.014943370847787544,1.4404615580842917,245,1,Praise Jah In The Moonlight,YG Marley
-0.20927654716175345,-0.11797238229425953,0.7527617198725506,246,1,WHERE SHE GOES,Bad Bunny
-0.1692869874008713,-0.002740744896211014,0.3607385429515941,247,1,Yandel 150,Yandel
0.7297069867512948,-0.5407925803004469,-1.1408408547176965,248,1,THATS WHAT I WANT,Lil Nas X
1.6423187415905685,0.7953556388327105,-0.1912808146236059,249,1,Todo De Ti,Rauw Alejandro
-0.45298194554696103,-0.6356324525272179,-0.25310199833506164,250,1,Chemical,Post Malone
3.0381492826452288,12.147280717307671,-2.241350955936869,251,1,See You Again (feat. Charlie Puth),Wiz Khalifa
0.015959623419473455,0.2555362576639931,-1.338564649606618,252,1,Drip Too Hard (Lil Baby & Gunna),Lil Baby
-0.4074984856570649,-0.8148006463171781,-0.20938249939957196,253,0,Shooting Star,Kep1er
1.2501806077649038,8.998704462462305,-0.4929558760150806,254,1,Uptown Funk,Mark Ronson
-0.20215049248599706,0.6979584210768989,-0.22942339316123608,255,0,Dog's Plan,David Jackson
8.289618146043596,2.9521956679482666,-1.9308727808266541,256,1,love nwantiti (ah ah ah),CKay
0.8855218735552846,6.42883887623249,-1.4527703808694012,257,1,Mi Gente,J Balvin
-0.24385523932877715,-0.3373281111541729,-0.43939841620402975,258,1,Late Night Talking,Harry Styles
1.047697404698376,-0.8256236032200275,0.373599994119256,261,1,Miss You,Oliver Tree
2.9841547987124923,-0.8726559237134024,0.39841818109686394,260,0,girls like me don't cry,thủy
0.07796345338337313,3.2440686925378195,-0.8026125743823502,259,0,Yummy Fruits and Vegetables,D Billions
0.047355784786276556,2.789031996767293,-0.5654140014636022,262,1,Dakiti,Bad Bunny
0.4370806869924438,4.476934174420914,-0.37563244466416157,265,1,Starboy,The Weeknd
1.3669576509695553,7.37425552423034,-0.4815090656944535,264,1,Sorry,Justin Bieber
0.39371121086410343,0.4804065800219762,-0.026378885228695723,263,1,Calling My Phone,Lil Tjay
1.9232679583159304,2.303613815876582,-0.8403534120057342,266,1,Pink Venom,BLACKPINK
-0.39880866254779723,-0.6308343295765393,0.5581460747966568,267,1,I Can Do It With a Broken Heart,Taylor Swift
3.190925863358885,2.1651587896047353,-1.2680234132444446,268,1,death bed (coffee for your head),Powfu
-0.3975748870695157,-0.3014221485585198,0.056915386376606106,269,1,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin
-0.5464474571841477,-0.42016599854142794,1.147169264332352,270,1,MELTDOWN (feat. Drake),Travis Scott
-0.45370292236187,-0.6267899610858411,0.714987686824364,271,0,California Gurls,Katy Perry
-0.04199788734154803,0.9169639093017811,0.8202040826525556,272,1,Moscow Mule,Bad Bunny
0.513843722470198,4.591286356498196,-0.014267766583333726,273,1,Something Just Like This,The Chainsmokers
1.7611172590118758,4.216689533796952,-1.6033299619443941,274,1,7 rings,Ariana Grande
0.05225744475159471,-0.3459033964830521,-0.20650967103816037,275,1,Moonlight,Kali Uchis
3.0617455422937203,-0.20203168922347617,-0.7859330524728131,276,1,Savage Love (Laxed - Siren Beat),Jawsh 685
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,277,0,Bidi Bidi Bom Bom (Remasterizado 2024/30th Anniversary),Selena
0.6412565173818283,4.2371250822491175,-1.113838043459826,278,1,God's Plan,Drake
6.754075941969116,-1.5399441097765532,0.41456811240424546,279,0,Sunroof,Nicky Youre
-0.32893486727221544,-0.19483622840522283,-0.9715818328915484,280,1,La Víctima,Xavi
-0.524996610394636,-0.36067130180799023,1.2500888244410173,281,1,MY EYES,Travis Scott
-0.38541499198998097,-0.813843305203784,-0.4651159593053093,282,0,WORK,ATEEZ
0.8025411960832974,4.89821264009993,-0.5152932916927376,284,1,Despacito - Remix,Luis Fonsi
0.18133739994610268,0.09166124432935124,-1.1176631655223808,283,1,Ghost,Justin Bieber
0.4043312182549249,1.3062151523941175,0.028187602464731818,285,1,Dior,Pop Smoke
-0.3722773618253541,-0.45644697297584125,0.023447996646740122,286,0,New Baby Shark,Pinkfong
